sls file,sls result,sls duration,cvc5 lia filename,cvc5 lia result,cvc5 lia duration,unfold5 file,unfold5 result,unfold5 duration,no_interp file,no_interp result,no_interp duration,sqlsolver filename,sqlsolver result,sqlsolver duration
bapa/card/fol_0000056.smt2,sat,2.848960161,benchmarks/bapa/card/cvc5_bapa/fol_0000056.smt2,sat,0.023314953,bapa/card/fol_0000056.smt2 ,sat,7.204630136,bapa/card/fol_0000056.smt2,sat,8.271733046,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000056.smt2,SAT,0.015
bapa/card/fol_0000057.smt2,timeout,100.1046133,benchmarks/bapa/card/cvc5_bapa/fol_0000057.smt2,sat,0.464864492,bapa/card/fol_0000057.smt2 ,sat,50.82366276,bapa/card/fol_0000057.smt2,timeout,108.2386401,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000057.smt2,SAT,1.696
bapa/card/fol_0000058.smt2,unsat,0.241063595,benchmarks/bapa/card/cvc5_bapa/fol_0000058.smt2,unsat,0.115168571,bapa/card/fol_0000058.smt2 ,unsat,0.588051319,bapa/card/fol_0000058.smt2,unsat,6.445716143,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000058.smt2,UNSAT,0.248
bapa/card/fol_0000059.smt2,unsat,0.192982197,benchmarks/bapa/card/cvc5_bapa/fol_0000059.smt2,unsat,0.009136915,bapa/card/fol_0000059.smt2 ,unsat,0.466121674,bapa/card/fol_0000059.smt2,timeout,108.534631,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000059.smt2,UNSAT,0.014
bapa/card/fol_0000060.smt2,unsat,5.373470783,benchmarks/bapa/card/cvc5_bapa/fol_0000060.smt2,unsat,0.457544804,bapa/card/fol_0000060.smt2 ,unsat,39.92935252,bapa/card/fol_0000060.smt2,timeout,111.3507495,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000060.smt2,UNSAT,1.64
bapa/card/fol_0000061.smt2,timeout,100.1036675,benchmarks/bapa/card/cvc5_bapa/fol_0000061.smt2,unsat,1.318218946,bapa/card/fol_0000061.smt2 ,unsat,3.047235012,bapa/card/fol_0000061.smt2,timeout,108.4827733,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000061.smt2,UNSAT,1.682
bapa/card/fol_0000062.smt2,timeout,100.0697839,benchmarks/bapa/card/cvc5_bapa/fol_0000062.smt2,sat,0.572218418,bapa/card/fol_0000062.smt2,timeout,107.3046968,bapa/card/fol_0000062.smt2,sat,12.90880108,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000062.smt2,SAT,1.76
bapa/card/fol_0000063.smt2,unsat,0.225958586,benchmarks/bapa/card/cvc5_bapa/fol_0000063.smt2,unsat,0.120316982,bapa/card/fol_0000063.smt2 ,unsat,0.64744544,bapa/card/fol_0000063.smt2,unsat,39.03243661,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000063.smt2,UNSAT,0.224
bapa/card/fol_0000064.smt2,unsat,0.187552452,benchmarks/bapa/card/cvc5_bapa/fol_0000064.smt2,unsat,0.009072781,bapa/card/fol_0000064.smt2 ,unsat,0.524359465,bapa/card/fol_0000064.smt2,timeout,108.0234311,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000064.smt2,UNSAT,0.015
bapa/card/fol_0000065.smt2,timeout,100.0962555,benchmarks/bapa/card/cvc5_bapa/fol_0000065.smt2,unsat,0.463155508,bapa/card/fol_0000065.smt2 ,unsat,29.39164686,bapa/card/fol_0000065.smt2,timeout,108.2854109,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000065.smt2,UNSAT,1.728
bapa/card/fol_0000066.smt2,unsat,4.086913347,benchmarks/bapa/card/cvc5_bapa/fol_0000066.smt2,unsat,0.45934391,bapa/card/fol_0000066.smt2 ,unsat,5.466454744,bapa/card/fol_0000066.smt2,timeout,111.1606686,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000066.smt2,UNSAT,1.705
bapa/card/fol_0000067.smt2,unsat,4.224400997,benchmarks/bapa/card/cvc5_bapa/fol_0000067.smt2,unsat,0.4643085,bapa/card/fol_0000067.smt2 ,unsat,4.181167364,bapa/card/fol_0000067.smt2,timeout,108.4231439,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000067.smt2,UNSAT,3.915
bapa/card/fol_0000068.smt2,unsat,4.218070507,benchmarks/bapa/card/cvc5_bapa/fol_0000068.smt2,unsat,0.480467796,bapa/card/fol_0000068.smt2 ,unsat,1.482601166,bapa/card/fol_0000068.smt2,timeout,108.4450922,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000068.smt2,UNSAT,3.83
bapa/card/fol_0000069.smt2,timeout,100.1042275,benchmarks/bapa/card/cvc5_bapa/fol_0000069.smt2,sat,10.55020237,bapa/card/fol_0000069.smt2,timeout,107.3386168,bapa/card/fol_0000069.smt2,timeout,108.5233958,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000069.smt2,SAT,16.098
bapa/card/fol_0000070.smt2,timeout,100.1041586,benchmarks/bapa/card/cvc5_bapa/fol_0000070.smt2,unsat,9.696464777,bapa/card/fol_0000070.smt2,timeout,107.4031527,bapa/card/fol_0000070.smt2,timeout,108.4985104,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000070.smt2,UNSAT,15.481
bapa/card/fol_0000073.smt2,timeout,100.1034896,benchmarks/bapa/card/cvc5_bapa/fol_0000073.smt2,sat,0.022176981,bapa/card/fol_0000073.smt2,timeout,107.6879518,bapa/card/fol_0000073.smt2,timeout,108.6483433,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000073.smt2,SAT,0.128
bapa/card/fol_0000074.smt2,sat,3.304485798,benchmarks/bapa/card/cvc5_bapa/fol_0000074.smt2,sat,11.84502625,bapa/card/fol_0000074.smt2,timeout,107.6805983,bapa/card/fol_0000074.smt2,timeout,108.5712616,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000074.smt2,SAT,15.534
bapa/card/fol_0000075.smt2,timeout,100.104178,benchmarks/bapa/card/cvc5_bapa/fol_0000075.smt2,sat,10.56158233,bapa/card/fol_0000075.smt2,timeout,107.6174614,bapa/card/fol_0000075.smt2,sat,16.32027054,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000075.smt2,SAT,15.748
bapa/card/fol_0000076.smt2,timeout,100.1046302,benchmarks/bapa/card/cvc5_bapa/fol_0000076.smt2,sat,10.78704834,bapa/card/fol_0000076.smt2 ,sat,5.715226173,bapa/card/fol_0000076.smt2,timeout,108.5020735,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000076.smt2,SAT,60.074
bapa/card/fol_0000077.smt2,timeout,100.1046333,benchmarks/bapa/card/cvc5_bapa/fol_0000077.smt2,sat,11.82934046,bapa/card/fol_0000077.smt2,timeout,109.5823307,bapa/card/fol_0000077.smt2,timeout,108.6757436,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000077.smt2,SAT,15.144
bapa/card/fol_0000078.smt2,timeout,100.0172889,benchmarks/bapa/card/cvc5_bapa/fol_0000078.smt2,unsat,9.231912851,bapa/card/fol_0000078.smt2 ,unsat,3.981404305,bapa/card/fol_0000078.smt2,timeout,109.2873967,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000078.smt2,SAT,67.651
bapa/card/fol_0000079.smt2,sat,3.021392584,benchmarks/bapa/card/cvc5_bapa/fol_0000079.smt2,sat,0.024192095,bapa/card/fol_0000079.smt2,timeout,107.5100994,bapa/card/fol_0000079.smt2,sat,0.526972771,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000079.smt2,SAT,0.016
bapa/card/fol_0000080.smt2,sat,8.442976713,benchmarks/bapa/card/cvc5_bapa/fol_0000080.smt2,sat,0.857588291,bapa/card/fol_0000080.smt2 ,sat,27.44779754,bapa/card/fol_0000080.smt2,timeout,109.3219347,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000080.smt2,SAT,9.369
bapa/card/fol_0000081.smt2,unsat,0.194552422,benchmarks/bapa/card/cvc5_bapa/fol_0000081.smt2,unsat,0.009028196,bapa/card/fol_0000081.smt2 ,unsat,0.470855474,bapa/card/fol_0000081.smt2,timeout,109.2997134,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000081.smt2,UNSAT,0.016
bapa/card/fol_0000082.smt2,timeout,100.1036747,benchmarks/bapa/card/cvc5_bapa/fol_0000082.smt2,sat,1.380358696,bapa/card/fol_0000082.smt2,timeout,107.3801687,bapa/card/fol_0000082.smt2,timeout,109.2859027,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000082.smt2,SAT,9.013
bapa/card/fol_0000083.smt2,timeout,100.1044736,benchmarks/bapa/card/cvc5_bapa/fol_0000083.smt2,unsat,0.814053535,bapa/card/fol_0000083.smt2 ,unsat,1.026738882,bapa/card/fol_0000083.smt2,timeout,109.3379898,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000083.smt2,UNSAT,9.225
bapa/card/fol_0000084.smt2,timeout,100.0120139,benchmarks/bapa/card/cvc5_bapa/fol_0000084.smt2,sat,10.56847,bapa/card/fol_0000084.smt2,timeout,107.5857298,bapa/card/fol_0000084.smt2,timeout,111.9247811,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000084.smt2,SAT,15.917
bapa/card/fol_0000085.smt2,unsat,7.8902812,benchmarks/bapa/card/cvc5_bapa/fol_0000085.smt2,unsat,0.444107056,bapa/card/fol_0000085.smt2 ,unsat,1.798836231,bapa/card/fol_0000085.smt2,timeout,108.4166903,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000085.smt2,UNSAT,2.096
bapa/card/fol_0000086.smt2,unsat,3.078858614,benchmarks/bapa/card/cvc5_bapa/fol_0000086.smt2,unsat,1.297381401,bapa/card/fol_0000086.smt2 ,unsat,4.856887341,bapa/card/fol_0000086.smt2,timeout,109.0491564,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000086.smt2,UNSAT,1.664
bapa/card/fol_0000087.smt2,timeout,100.1035907,benchmarks/bapa/card/cvc5_bapa/fol_0000087.smt2,unsat,0.804741859,bapa/card/fol_0000087.smt2 ,unsat,1.016508102,bapa/card/fol_0000087.smt2,timeout,108.8956335,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000087.smt2,UNSAT,21.257
bapa/card/fol_0000088.smt2,timeout,100.1044376,benchmarks/bapa/card/cvc5_bapa/fol_0000088.smt2,unsat,9.781719685,bapa/card/fol_0000088.smt2 ,unsat,67.86928463,bapa/card/fol_0000088.smt2,timeout,108.9229953,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000088.smt2,UNSAT,31.743
bapa/card/fol_0000089.smt2,timeout,100.1042128,benchmarks/bapa/card/cvc5_bapa/fol_0000089.smt2,unsat,9.92169714,bapa/card/fol_0000089.smt2,timeout,107.5726597,bapa/card/fol_0000089.smt2,timeout,108.950799,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000089.smt2,UNSAT,18.034
bapa/card/fol_0000090.smt2,sat,7.595012426,benchmarks/bapa/card/cvc5_bapa/fol_0000090.smt2,sat,0.838463545,bapa/card/fol_0000090.smt2 ,sat,12.19991851,bapa/card/fol_0000090.smt2,timeout,108.5816956,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000090.smt2,SAT,9.396
bapa/card/fol_0000091.smt2,unsat,0.16583252,benchmarks/bapa/card/cvc5_bapa/fol_0000091.smt2,unsat,0.011050463,bapa/card/fol_0000091.smt2 ,unsat,0.549840927,bapa/card/fol_0000091.smt2,timeout,109.0488815,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000091.smt2,UNSAT,0.02
bapa/card/fol_0000092.smt2,unsat,9.751420021,benchmarks/bapa/card/cvc5_bapa/fol_0000092.smt2,unsat,0.812344313,bapa/card/fol_0000092.smt2 ,unsat,3.529037952,bapa/card/fol_0000092.smt2,timeout,109.0831795,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000092.smt2,UNSAT,8.946
bapa/card/fol_0000093.smt2,unsat,8.668567896,benchmarks/bapa/card/cvc5_bapa/fol_0000093.smt2,unsat,0.814167738,bapa/card/fol_0000093.smt2 ,unsat,0.95271039,bapa/card/fol_0000093.smt2,timeout,112.0655875,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000093.smt2,UNSAT,11.537
bapa/card/fol_0000094.smt2,unsat,2.257573128,benchmarks/bapa/card/cvc5_bapa/fol_0000094.smt2,unsat,0.44502306,bapa/card/fol_0000094.smt2 ,unsat,1.880069494,bapa/card/fol_0000094.smt2,timeout,108.9569211,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000094.smt2,UNSAT,1.708
bapa/card/fol_0000095.smt2,timeout,100.0097179,benchmarks/bapa/card/cvc5_bapa/fol_0000095.smt2,unsat,10.69404316,bapa/card/fol_0000095.smt2,timeout,107.6719003,bapa/card/fol_0000095.smt2,timeout,108.9765639,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000095.smt2,UNSAT,15.979
bapa/card/fol_0000101.smt2,timeout,100.1039073,benchmarks/bapa/card/cvc5_bapa/fol_0000101.smt2,sat,0.028036356,bapa/card/fol_0000101.smt2,timeout,107.6079209,bapa/card/fol_0000101.smt2,timeout,108.4477983,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000101.smt2,SAT,0.334
bapa/card/fol_0000108.smt2,sat,3.024440765,benchmarks/bapa/card/cvc5_bapa/fol_0000108.smt2,sat,0.028664827,bapa/card/fol_0000108.smt2,timeout,108.0527062,bapa/card/fol_0000108.smt2,timeout,108.7222512,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000108.smt2,SAT,0.087
bapa/card/fol_0000109.smt2,timeout,100.1041148,benchmarks/bapa/card/cvc5_bapa/fol_0000109.smt2,sat,55.58915424,bapa/card/fol_0000109.smt2,timeout,107.8757422,bapa/card/fol_0000109.smt2,timeout,108.6414089,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000109.smt2,SAT,58.322
bapa/card/fol_0000110.smt2,unsat,5.9526577,benchmarks/bapa/card/cvc5_bapa/fol_0000110.smt2,unsat,0.451552629,bapa/card/fol_0000110.smt2 ,unsat,96.94133735,bapa/card/fol_0000110.smt2,timeout,108.862349,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000110.smt2,UNSAT,1.742
bapa/card/fol_0000111.smt2,timeout,100.1037455,benchmarks/bapa/card/cvc5_bapa/fol_0000111.smt2,unsat,0.837837934,bapa/card/fol_0000111.smt2,timeout,108.0256281,bapa/card/fol_0000111.smt2,timeout,108.8113534,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000111.smt2,UNSAT,9.494
bapa/card/fol_0000112.smt2,timeout,100.1040609,benchmarks/bapa/card/cvc5_bapa/fol_0000112.smt2,unsat,10.83700991,bapa/card/fol_0000112.smt2,timeout,108.1070235,bapa/card/fol_0000112.smt2,timeout,108.8125668,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000112.smt2,UNSAT,15.724
bapa/card/fol_0000113.smt2,timeout,100.1045089,benchmarks/bapa/card/cvc5_bapa/fol_0000113.smt2,sat,10.65996408,bapa/card/fol_0000113.smt2,timeout,107.4229624,bapa/card/fol_0000113.smt2,timeout,110.2141333,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000113.smt2,SAT,83.8
bapa/card/fol_0000114.smt2,unsat,5.134901524,benchmarks/bapa/card/cvc5_bapa/fol_0000114.smt2,unsat,0.801208973,bapa/card/fol_0000114.smt2 ,unsat,1.060232639,bapa/card/fol_0000114.smt2,timeout,108.4149928,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000114.smt2,UNSAT,22.173
bapa/card/fol_0000115.smt2,timeout,100.103924,benchmarks/bapa/card/cvc5_bapa/fol_0000115.smt2,unsat,0.80271554,bapa/card/fol_0000115.smt2 ,unsat,1.115792274,bapa/card/fol_0000115.smt2,timeout,108.7644267,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000115.smt2,UNSAT,21.674
bapa/card/fol_0000116.smt2,timeout,100.1043963,benchmarks/bapa/card/cvc5_bapa/fol_0000116.smt2,unsat,9.277259588,bapa/card/fol_0000116.smt2 ,unsat,21.41166854,bapa/card/fol_0000116.smt2,timeout,108.6637926,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000116.smt2,SAT,49.466
bapa/card/fol_0000117.smt2,timeout,100.1039832,benchmarks/bapa/card/cvc5_bapa/fol_0000117.smt2,sat,11.55320835,bapa/card/fol_0000117.smt2,timeout,107.9987998,bapa/card/fol_0000117.smt2,timeout,108.7355897,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000117.smt2,SAT,55.52
bapa/card/fol_0000119.smt2,unsat,6.466995239,benchmarks/bapa/card/cvc5_bapa/fol_0000119.smt2,unsat,9.808425903,bapa/card/fol_0000119.smt2,timeout,108.1000319,bapa/card/fol_0000119.smt2,timeout,108.0846643,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000119.smt2,UNSAT,16.396
bapa/card/fol_0000120.smt2,timeout,100.1041241,benchmarks/bapa/card/cvc5_bapa/fol_0000120.smt2,unsat,9.23731184,bapa/card/fol_0000120.smt2,timeout,108.0898731,bapa/card/fol_0000120.smt2,timeout,108.2374883,/home/mudathir/all/sls-reachability/benchmarks/bapa/card/cvc5_bapa/fol_0000120.smt2,SAT,61.934
bapa/arith/fol_0000001.smt2,sat,0.410186529,benchmarks/bapa/arith/cvc5_mapa/fol_0000001.smt2,sat,0.010293007,bapa/arith/fol_0000001.smt2,sat,0.457865,bapa/arith/fol_0000001.smt2,sat,0.338112116,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000001.smt2,SAT,0.069
bapa/arith/fol_0000002.smt2,sat,0.286105871,benchmarks/bapa/arith/cvc5_mapa/fol_0000002.smt2,sat,0.011740685,bapa/arith/fol_0000002.smt2,sat,0.471129656,bapa/arith/fol_0000002.smt2,sat,0.213597775,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000002.smt2,SAT,0.017
bapa/arith/fol_0000003.smt2,sat,0.307407379,benchmarks/bapa/arith/cvc5_mapa/fol_0000003.smt2,sat,0.012347221,bapa/arith/fol_0000003.smt2,sat,0.360048771,bapa/arith/fol_0000003.smt2,sat,0.203326464,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000003.smt2,SAT,0.013
bapa/arith/fol_0000004.smt2,sat,0.28412962,benchmarks/bapa/arith/cvc5_mapa/fol_0000004.smt2,sat,0.012315035,bapa/arith/fol_0000004.smt2,sat,0.369318962,bapa/arith/fol_0000004.smt2,sat,0.215063572,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000004.smt2,SAT,0.014
bapa/arith/fol_0000005.smt2,sat,0.295028687,benchmarks/bapa/arith/cvc5_mapa/fol_0000005.smt2,sat,0.014012098,bapa/arith/fol_0000005.smt2,sat,0.368660688,bapa/arith/fol_0000005.smt2,sat,0.201014996,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000005.smt2,SAT,0.013
bapa/arith/fol_0000006.smt2,sat,0.297081947,benchmarks/bapa/arith/cvc5_mapa/fol_0000006.smt2,sat,0.013868809,bapa/arith/fol_0000006.smt2,sat,0.345784903,bapa/arith/fol_0000006.smt2,sat,0.260608673,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000006.smt2,SAT,0.013
bapa/arith/fol_0000007.smt2,sat,0.292583466,benchmarks/bapa/arith/cvc5_mapa/fol_0000007.smt2,sat,0.012511015,bapa/arith/fol_0000007.smt2,sat,0.350270987,bapa/arith/fol_0000007.smt2,sat,0.206109047,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000007.smt2,SAT,0.014
bapa/arith/fol_0000008.smt2,sat,0.28817153,benchmarks/bapa/arith/cvc5_mapa/fol_0000008.smt2,sat,0.012430191,bapa/arith/fol_0000008.smt2,sat,0.324238777,bapa/arith/fol_0000008.smt2,sat,0.196211338,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000008.smt2,SAT,0.015
bapa/arith/fol_0000009.smt2,sat,0.301508904,benchmarks/bapa/arith/cvc5_mapa/fol_0000009.smt2,sat,0.011890411,bapa/arith/fol_0000009.smt2,sat,0.430284977,bapa/arith/fol_0000009.smt2,sat,0.192071438,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000009.smt2,SAT,0.015
bapa/arith/fol_0000010.smt2,sat,0.293764591,benchmarks/bapa/arith/cvc5_mapa/fol_0000010.smt2,sat,0.011268854,bapa/arith/fol_0000010.smt2,sat,0.325398445,bapa/arith/fol_0000010.smt2,sat,0.18494463,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000010.smt2,SAT,0.012
bapa/arith/fol_0000011.smt2,sat,0.303085089,benchmarks/bapa/arith/cvc5_mapa/fol_0000011.smt2,sat,0.012326002,bapa/arith/fol_0000011.smt2,sat,0.419392109,bapa/arith/fol_0000011.smt2,sat,0.245181561,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000011.smt2,SAT,0.011
bapa/arith/fol_0000012.smt2,sat,0.304507494,benchmarks/bapa/arith/cvc5_mapa/fol_0000012.smt2,sat,0.011671305,bapa/arith/fol_0000012.smt2,sat,0.332963943,bapa/arith/fol_0000012.smt2,sat,0.198241472,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000012.smt2,SAT,0.014
bapa/arith/fol_0000013.smt2,sat,0.306045055,benchmarks/bapa/arith/cvc5_mapa/fol_0000013.smt2,sat,0.011610031,bapa/arith/fol_0000013.smt2,sat,0.327110291,bapa/arith/fol_0000013.smt2,sat,0.189207077,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000013.smt2,SAT,0.013
bapa/arith/fol_0000014.smt2,sat,0.320058823,benchmarks/bapa/arith/cvc5_mapa/fol_0000014.smt2,sat,0.011347771,bapa/arith/fol_0000014.smt2,sat,0.317950249,bapa/arith/fol_0000014.smt2,sat,0.190530062,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000014.smt2,SAT,0.011
bapa/arith/fol_0000015.smt2,sat,0.303849936,benchmarks/bapa/arith/cvc5_mapa/fol_0000015.smt2,sat,0.012412071,bapa/arith/fol_0000015.smt2,sat,0.429214716,bapa/arith/fol_0000015.smt2,sat,0.196652174,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000015.smt2,SAT,0.013
bapa/arith/fol_0000016.smt2,sat,0.341473579,benchmarks/bapa/arith/cvc5_mapa/fol_0000016.smt2,sat,0.012585878,bapa/arith/fol_0000016.smt2,sat,0.355923414,bapa/arith/fol_0000016.smt2,sat,0.187465906,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000016.smt2,SAT,0.013
bapa/arith/fol_0000017.smt2,sat,0.32170105,benchmarks/bapa/arith/cvc5_mapa/fol_0000017.smt2,sat,0.012321234,bapa/arith/fol_0000017.smt2,sat,0.465379715,bapa/arith/fol_0000017.smt2,sat,0.192190647,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000017.smt2,SAT,0.013
bapa/arith/fol_0000018.smt2,sat,0.2964499,benchmarks/bapa/arith/cvc5_mapa/fol_0000018.smt2,sat,0.01206708,bapa/arith/fol_0000018.smt2,sat,0.354468107,bapa/arith/fol_0000018.smt2,sat,0.191995382,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000018.smt2,SAT,0.014
bapa/arith/fol_0000019.smt2,sat,0.31636405,benchmarks/bapa/arith/cvc5_mapa/fol_0000019.smt2,sat,0.015625477,bapa/arith/fol_0000019.smt2,sat,0.482403278,bapa/arith/fol_0000019.smt2,sat,0.197681904,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000019.smt2,SAT,0.015
bapa/arith/fol_0000020.smt2,sat,0.306529522,benchmarks/bapa/arith/cvc5_mapa/fol_0000020.smt2,sat,0.01298213,bapa/arith/fol_0000020.smt2,sat,0.359628201,bapa/arith/fol_0000020.smt2,sat,0.196414471,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000020.smt2,SAT,0.013
bapa/arith/fol_0000021.smt2,unsat,0.166874647,benchmarks/bapa/arith/cvc5_mapa/fol_0000021.smt2,unsat,0.010868788,bapa/arith/fol_0000021.smt2,unsat,0.171089172,bapa/arith/fol_0000021.smt2,unsat,0.340543747,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000021.smt2,UNSAT,0.035
bapa/arith/fol_0000022.smt2,sat,0.28779006,benchmarks/bapa/arith/cvc5_mapa/fol_0000022.smt2,sat,0.012656212,bapa/arith/fol_0000022.smt2,sat,0.479726791,bapa/arith/fol_0000022.smt2,sat,0.260668993,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000022.smt2,SAT,0.011
bapa/arith/fol_0000023.smt2,unsat,0.158237934,benchmarks/bapa/arith/cvc5_mapa/fol_0000023.smt2,unsat,0.010987282,bapa/arith/fol_0000023.smt2,unsat,0.179064751,bapa/arith/fol_0000023.smt2,unsat,0.367945671,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000023.smt2,UNSAT,0.027
bapa/arith/fol_0000024.smt2,sat,0.317140102,benchmarks/bapa/arith/cvc5_mapa/fol_0000024.smt2,sat,0.01714325,bapa/arith/fol_0000024.smt2,timeout,103.1955211,bapa/arith/fol_0000024.smt2,sat,0.219021082,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000024.smt2,SAT,0.013
bapa/arith/fol_0000025.smt2,sat,0.289137602,benchmarks/bapa/arith/cvc5_mapa/fol_0000025.smt2,sat,0.012379646,bapa/arith/fol_0000025.smt2,sat,0.327454567,bapa/arith/fol_0000025.smt2,sat,0.202879906,/home/mudathir/all/sls-reachability/benchmarks/bapa/arith/cvc5_mapa/fol_0000025.smt2,SAT,0.012
