filename,cvc5 result,cvc5 duration,sls,sls result,sls duration,is match
benchmarks/bapa/card/cvc5/fol_0000075.smt2,unsat,0.086025,bapa/card/fol_0000075.smt2 ,timeout,51.58344007,FALSE
benchmarks/bapa/card/cvc5/fol_0000076.smt2,sat,0.007018805,bapa/card/fol_0000076.smt2 ,sat,2.964776754,TRUE
benchmarks/bapa/card/cvc5/fol_0000077.smt2,unsat,0.083743334,bapa/card/fol_0000077.smt2 ,timeout,50.81564593,FALSE
benchmarks/bapa/card/cvc5/fol_0000078.smt2,unsat,0.249389172,bapa/card/fol_0000078.smt2 ,  unsat,1.905253172,TRUE
benchmarks/bapa/card/cvc5/fol_0000079.smt2,sat,0.006300449,bapa/card/fol_0000079.smt2 ,sat,1.672252655,TRUE
benchmarks/bapa/card/cvc5/fol_0000080.smt2,sat,0.030497789,bapa/card/fol_0000080.smt2 ,timeout,51.58409834,FALSE
benchmarks/bapa/card/cvc5/fol_0000081.smt2,unsat,0.00411272,bapa/card/fol_0000081.smt2 ,  unsat,0.179929495,TRUE
benchmarks/bapa/card/cvc5/fol_0000082.smt2,sat,0.041223526,bapa/card/fol_0000082.smt2 ,timeout,50.78202128,FALSE
benchmarks/bapa/card/cvc5/fol_0000083.smt2,unsat,0.031295538,bapa/card/fol_0000083.smt2 ,  unsat,1.140745878,TRUE
benchmarks/bapa/card/cvc5/fol_0000084.smt2,unsat,0.084449291,bapa/card/fol_0000084.smt2 ,timeout,50.59154963,FALSE
benchmarks/bapa/card/cvc5/fol_0000085.smt2,unsat,0.022401333,bapa/card/fol_0000085.smt2 ,  unsat,0.265553951,TRUE
benchmarks/bapa/card/cvc5/fol_0000086.smt2,unsat,0.023529768,bapa/card/fol_0000086.smt2 ,  unsat,0.277772188,TRUE
benchmarks/bapa/card/cvc5/fol_0000087.smt2,unsat,0.030108452,bapa/card/fol_0000087.smt2 ,  unsat,1.144392252,TRUE
benchmarks/bapa/card/cvc5/fol_0000088.smt2,unsat,0.081133842,bapa/card/fol_0000088.smt2 ,  unsat,16.88413501,TRUE
benchmarks/bapa/card/cvc5/fol_0000089.smt2,unsat,0.088858604,bapa/card/fol_0000089.smt2 ,  unsat,5.688016891,TRUE
benchmarks/bapa/card/cvc5/fol_0000090.smt2,sat,0.02946949,bapa/card/fol_0000090.smt2 ,timeout,50.55466461,FALSE
benchmarks/bapa/card/cvc5/fol_0000091.smt2,unsat,0.004711151,bapa/card/fol_0000091.smt2 ,  unsat,0.203582287,TRUE
benchmarks/bapa/card/cvc5/fol_0000092.smt2,unsat,0.027026176,bapa/card/fol_0000092.smt2 ,  unsat,0.457875967,TRUE
benchmarks/bapa/card/cvc5/fol_0000093.smt2,unsat,0.030772448,bapa/card/fol_0000093.smt2 ,  unsat,0.542979002,TRUE
benchmarks/bapa/card/cvc5/fol_0000094.smt2,unsat,0.0230124,bapa/card/fol_0000094.smt2 ,  unsat,0.275872707,TRUE
benchmarks/bapa/card/cvc5/fol_0000095.smt2,unsat,0.082385302,bapa/card/fol_0000095.smt2 ,timeout,51.25750685,FALSE
benchmarks/bapa/card/cvc5/fol_0000096.smt2,unsat,0.754290819,bapa/card/fol_0000096.smt2 ,timeout,51.20434856,FALSE
benchmarks/bapa/card/cvc5/fol_0000097.smt2,unsat,0.737480164,bapa/card/fol_0000097.smt2 ,timeout,50.5734396,FALSE
benchmarks/bapa/card/cvc5/fol_0000098.smt2,unsat,7.99296546,bapa/card/fol_0000098.smt2 ,timeout,51.07065272,FALSE
benchmarks/bapa/card/cvc5/fol_0000099.smt2,unsat,45.34976435,bapa/card/fol_0000099.smt2 ,timeout,50.66517973,FALSE
benchmarks/bapa/card/cvc5/fol_0000100.smt2,unsat,39.01196527,bapa/card/fol_0000100.smt2 ,timeout,51.12153864,FALSE
benchmarks/bapa/card/cvc5/fol_0000101.smt2,sat,0.008656502,bapa/card/fol_0000101.smt2 ,timeout,50.71097565,FALSE
benchmarks/bapa/card/cvc5/fol_0000102.smt2,sat,7.277018547,bapa/card/fol_0000102.smt2 ,timeout,51.11875367,FALSE
benchmarks/bapa/card/cvc5/fol_0000103.smt2,sat,0.00705266,bapa/card/fol_0000103.smt2 ,timeout,50.04078627,FALSE
benchmarks/bapa/card/cvc5/fol_0000104.smt2,unsat,9.192038298,bapa/card/fol_0000104.smt2 ,timeout,50.65212226,FALSE
benchmarks/bapa/card/cvc5/fol_0000105.smt2,sat,0.010256529,bapa/card/fol_0000105.smt2 ,timeout,50.55034208,FALSE
benchmarks/bapa/card/cvc5/fol_0000106.smt2,unsat,13.27579999,bapa/card/fol_0000106.smt2 ,timeout,51.05112839,FALSE
benchmarks/bapa/card/cvc5/fol_0000107.smt2,unsat,9.287682295,bapa/card/fol_0000107.smt2 ,timeout,51.0099926,FALSE
benchmarks/bapa/card/cvc5/fol_0000108.smt2,sat,0.007317066,bapa/card/fol_0000108.smt2 ,timeout,50.58863187,FALSE
benchmarks/bapa/card/cvc5/fol_0000109.smt2,unsat,0.087180376,bapa/card/fol_0000109.smt2 ,timeout,51.13211703,FALSE
benchmarks/bapa/card/cvc5/fol_0000110.smt2,unsat,0.023568869,bapa/card/fol_0000110.smt2 ,  unsat,0.49109292,TRUE
benchmarks/bapa/card/cvc5/fol_0000111.smt2,unsat,0.029851675,bapa/card/fol_0000111.smt2 ,  unsat,1.152416706,TRUE
benchmarks/bapa/card/cvc5/fol_0000112.smt2,unsat,0.085380554,bapa/card/fol_0000112.smt2 ,timeout,50.71004534,FALSE
benchmarks/bapa/card/cvc5/fol_0000113.smt2,sat,0.254229546,bapa/card/fol_0000113.smt2 ,timeout,51.24177456,FALSE
benchmarks/bapa/card/cvc5/fol_0000114.smt2,unsat,0.033879042,bapa/card/fol_0000114.smt2 ,  unsat,0.483315945,TRUE
benchmarks/bapa/card/cvc5/fol_0000115.smt2,unsat,0.031643391,bapa/card/fol_0000115.smt2 ,  unsat,0.487026691,TRUE
benchmarks/bapa/card/cvc5/fol_0000116.smt2,unsat,0.246533871,bapa/card/fol_0000116.smt2 ,  unsat,0.795124292,TRUE
benchmarks/bapa/card/cvc5/fol_0000117.smt2,sat,0.233179092,bapa/card/fol_0000117.smt2 ,timeout,50.62664938,FALSE
benchmarks/bapa/card/cvc5/fol_0000118.smt2,unsat,0.729824543,bapa/card/fol_0000118.smt2 ,timeout,51.34542465,FALSE
benchmarks/bapa/card/cvc5/fol_0000119.smt2,unsat,0.08500123,bapa/card/fol_0000119.smt2 ,  unsat,25.79272079,TRUE
benchmarks/bapa/card/cvc5/fol_0000120.smt2,unsat,0.231636047,bapa/card/fol_0000120.smt2 ,  unsat,4.37706399,TRUE
