sls filename,sls result,sls duration,cvc5 lia filename,cvc5 lia result,cvc5 lia duration,lia normaliz,lia normaliz result,lia normaliz duration,unfold5 filename,unfold5 result,unfold5 duration,no_interp filename,no_interp result,no_interp duration
bapa/arith/fol_0000081.smt2,unsat,0.153393507,benchmarks/bapa/arith/cvc5_mapa/fol_0000081.smt2,unsat,0.011086226,benchmarks/bapa/arith/cvc5_mapa/fol_0000081.smt2,unsat,0.009482861,bapa/arith/fol_0000081.smt2,unsat,0.166666508,bapa/arith/fol_0000081.smt2,unsat,0.369959116
bapa/arith/fol_0000082.smt2,sat,0.325311899,benchmarks/bapa/arith/cvc5_mapa/fol_0000082.smt2,sat,0.014525652,benchmarks/bapa/arith/cvc5_mapa/fol_0000082.smt2,sat,0.014642,bapa/arith/fol_0000082.smt2,sat,0.477213621,bapa/arith/fol_0000082.smt2,sat,0.220457554
bapa/arith/fol_0000083.smt2,unsat,0.168785572,benchmarks/bapa/arith/cvc5_mapa/fol_0000083.smt2,unsat,0.010178566,benchmarks/bapa/arith/cvc5_mapa/fol_0000083.smt2,unsat,0.012191534,bapa/arith/fol_0000083.smt2,unsat,0.173211098,bapa/arith/fol_0000083.smt2,unsat,0.358680964
bapa/arith/fol_0000084.smt2,sat,0.234989405,benchmarks/bapa/arith/cvc5_mapa/fol_0000084.smt2,sat,0.014402866,benchmarks/bapa/arith/cvc5_mapa/fol_0000084.smt2,sat,0.014785767,bapa/arith/fol_0000084.smt2,sat,0.532892466,bapa/arith/fol_0000084.smt2,sat,0.275095701
bapa/arith/fol_0000085.smt2,unsat,0.437607765,benchmarks/bapa/arith/cvc5_mapa/fol_0000085.smt2,unsat,0.038770199,benchmarks/bapa/arith/cvc5_mapa/fol_0000085.smt2,unsat,0.034096718,bapa/arith/fol_0000085.smt2,unsat,0.267027855,bapa/arith/fol_0000085.smt2,unsat,0.360447168
bapa/arith/fol_0000086.smt2,unsat,0.461601496,benchmarks/bapa/arith/cvc5_mapa/fol_0000086.smt2,unsat,0.037492514,benchmarks/bapa/arith/cvc5_mapa/fol_0000086.smt2,unsat,0.032221794,bapa/arith/fol_0000086.smt2,unsat,0.263114929,bapa/arith/fol_0000086.smt2,unsat,0.292155981
bapa/arith/fol_0000087.smt2,unsat,0.16346097,benchmarks/bapa/arith/cvc5_mapa/fol_0000087.smt2,unsat,0.011476994,benchmarks/bapa/arith/cvc5_mapa/fol_0000087.smt2,unsat,0.010953188,bapa/arith/fol_0000087.smt2,unsat,0.180243254,bapa/arith/fol_0000087.smt2,unsat,0.367132187
bapa/arith/fol_0000088.smt2,unsat,0.272383213,benchmarks/bapa/arith/cvc5_mapa/fol_0000088.smt2,unsat,0.037819386,benchmarks/bapa/arith/cvc5_mapa/fol_0000088.smt2,unsat,0.033119678,bapa/arith/fol_0000088.smt2,unsat,0.269330978,bapa/arith/fol_0000088.smt2,unsat,0.359256029
bapa/arith/fol_0000089.smt2,unsat,0.28525877,benchmarks/bapa/arith/cvc5_mapa/fol_0000089.smt2,unsat,0.039062977,benchmarks/bapa/arith/cvc5_mapa/fol_0000089.smt2,unsat,0.034294605,bapa/arith/fol_0000089.smt2,unsat,0.259898901,bapa/arith/fol_0000089.smt2,unsat,0.362135887
bapa/arith/fol_0000090.smt2,sat,0.309170246,benchmarks/bapa/arith/cvc5_mapa/fol_0000090.smt2,sat,0.012408495,benchmarks/bapa/arith/cvc5_mapa/fol_0000090.smt2,sat,0.01226902,bapa/arith/fol_0000090.smt2,sat,0.358083248,bapa/arith/fol_0000090.smt2,sat,0.209189415
bapa/arith/fol_0000091.smt2,unsat,0.158828974,benchmarks/bapa/arith/cvc5_mapa/fol_0000091.smt2,unsat,0.010545969,benchmarks/bapa/arith/cvc5_mapa/fol_0000091.smt2,unsat,0.011460304,bapa/arith/fol_0000091.smt2,unsat,0.173787594,bapa/arith/fol_0000091.smt2,unsat,0.363368988
bapa/arith/fol_0000092.smt2,unsat,0.16163063,benchmarks/bapa/arith/cvc5_mapa/fol_0000092.smt2,unsat,0.010330439,benchmarks/bapa/arith/cvc5_mapa/fol_0000092.smt2,unsat,0.01227212,bapa/arith/fol_0000092.smt2,unsat,0.182297945,bapa/arith/fol_0000092.smt2,unsat,0.368582249
bapa/arith/fol_0000093.smt2,unsat,0.16138792,benchmarks/bapa/arith/cvc5_mapa/fol_0000093.smt2,unsat,0.012368917,benchmarks/bapa/arith/cvc5_mapa/fol_0000093.smt2,unsat,0.011746407,bapa/arith/fol_0000093.smt2,unsat,0.179585934,bapa/arith/fol_0000093.smt2,unsat,0.375560045
bapa/arith/fol_0000094.smt2,unsat,0.456709385,benchmarks/bapa/arith/cvc5_mapa/fol_0000094.smt2,unsat,0.039772511,benchmarks/bapa/arith/cvc5_mapa/fol_0000094.smt2,unsat,0.035286188,bapa/arith/fol_0000094.smt2,unsat,0.265763521,bapa/arith/fol_0000094.smt2,unsat,0.36041522
bapa/arith/fol_0000095.smt2,unsat,0.280497789,benchmarks/bapa/arith/cvc5_mapa/fol_0000095.smt2,unsat,0.04006052,benchmarks/bapa/arith/cvc5_mapa/fol_0000095.smt2,unsat,0.032583952,bapa/arith/fol_0000095.smt2,unsat,0.255434036,bapa/arith/fol_0000095.smt2,unsat,0.343849421
bapa/arith/fol_0000096.smt2,sat,0.222700596,benchmarks/bapa/arith/cvc5_mapa/fol_0000096.smt2,sat,0.013827562,benchmarks/bapa/arith/cvc5_mapa/fol_0000096.smt2,sat,0.0119555,bapa/arith/fol_0000096.smt2,sat,0.528202057,bapa/arith/fol_0000096.smt2,sat,0.243084192
bapa/arith/fol_0000097.smt2,unsat,0.447142839,benchmarks/bapa/arith/cvc5_mapa/fol_0000097.smt2,unsat,0.039634943,benchmarks/bapa/arith/cvc5_mapa/fol_0000097.smt2,unsat,0.033333063,bapa/arith/fol_0000097.smt2,unsat,0.257928133,bapa/arith/fol_0000097.smt2,unsat,0.339339018
bapa/arith/fol_0000098.smt2,unsat,0.481195688,benchmarks/bapa/arith/cvc5_mapa/fol_0000098.smt2,unsat,0.038202763,benchmarks/bapa/arith/cvc5_mapa/fol_0000098.smt2,unsat,0.034368515,bapa/arith/fol_0000098.smt2,unsat,0.252087593,bapa/arith/fol_0000098.smt2,unsat,0.3401618
bapa/arith/fol_0000099.smt2,sat,0.31131053,benchmarks/bapa/arith/cvc5_mapa/fol_0000099.smt2,sat,0.014670372,benchmarks/bapa/arith/cvc5_mapa/fol_0000099.smt2,sat,0.015453577,bapa/arith/fol_0000099.smt2,sat,0.218355894,bapa/arith/fol_0000099.smt2,sat,0.259839296
bapa/arith/fol_0000100.smt2,sat,0.186290979,benchmarks/bapa/arith/cvc5_mapa/fol_0000100.smt2,sat,0.01977396,benchmarks/bapa/arith/cvc5_mapa/fol_0000100.smt2,sat,0.018345594,bapa/arith/fol_0000100.smt2,sat,0.50967598,bapa/arith/fol_0000100.smt2,sat,0.262351513
bapa/arith/fol_0000101.smt2,sat,0.133745193,benchmarks/bapa/arith/cvc5_mapa/fol_0000101.smt2,sat,0.015486002,benchmarks/bapa/arith/cvc5_mapa/fol_0000101.smt2,sat,0.016178846,bapa/arith/fol_0000101.smt2,sat,0.133761168,bapa/arith/fol_0000101.smt2,sat,0.135501862
bapa/arith/fol_0000102.smt2,sat,0.31361413,benchmarks/bapa/arith/cvc5_mapa/fol_0000102.smt2,sat,0.014913797,benchmarks/bapa/arith/cvc5_mapa/fol_0000102.smt2,sat,0.016181946,bapa/arith/fol_0000102.smt2,sat,0.515423775,bapa/arith/fol_0000102.smt2,sat,0.262904406
bapa/arith/fol_0000103.smt2,sat,0.179777861,benchmarks/bapa/arith/cvc5_mapa/fol_0000103.smt2,sat,0.020857334,benchmarks/bapa/arith/cvc5_mapa/fol_0000103.smt2,sat,0.020484686,bapa/arith/fol_0000103.smt2,sat,0.498588562,bapa/arith/fol_0000103.smt2,sat,0.254283905
bapa/arith/fol_0000104.smt2,sat,0.395292997,benchmarks/bapa/arith/cvc5_mapa/fol_0000104.smt2,sat,0.021323204,benchmarks/bapa/arith/cvc5_mapa/fol_0000104.smt2,sat,0.021586657,bapa/arith/fol_0000104.smt2,sat,0.397130728,bapa/arith/fol_0000104.smt2,sat,0.268048525
bapa/arith/fol_0000105.smt2,sat,0.180557251,benchmarks/bapa/arith/cvc5_mapa/fol_0000105.smt2,sat,0.021946669,benchmarks/bapa/arith/cvc5_mapa/fol_0000105.smt2,sat,0.022848368,bapa/arith/fol_0000105.smt2,sat,0.214832783,bapa/arith/fol_0000105.smt2,sat,0.26036191
bapa/arith/fol_0000106.smt2,sat,0.182405472,benchmarks/bapa/arith/cvc5_mapa/fol_0000106.smt2,sat,0.019601107,benchmarks/bapa/arith/cvc5_mapa/fol_0000106.smt2,sat,0.021009922,bapa/arith/fol_0000106.smt2,sat,0.395475864,bapa/arith/fol_0000106.smt2,sat,0.265722036
bapa/arith/fol_0000107.smt2,unsat,0.165134668,benchmarks/bapa/arith/cvc5_mapa/fol_0000107.smt2,unsat,0.011844873,benchmarks/bapa/arith/cvc5_mapa/fol_0000107.smt2,unsat,0.010392427,bapa/arith/fol_0000107.smt2,unsat,0.169154406,bapa/arith/fol_0000107.smt2,unsat,0.382766724
bapa/arith/fol_0000108.smt2,sat,0.320556879,benchmarks/bapa/arith/cvc5_mapa/fol_0000108.smt2,sat,0.017991781,benchmarks/bapa/arith/cvc5_mapa/fol_0000108.smt2,sat,0.017415762,bapa/arith/fol_0000108.smt2,sat,0.389794588,bapa/arith/fol_0000108.smt2,sat,0.223977089
bapa/arith/fol_0000109.smt2,sat,0.231084824,benchmarks/bapa/arith/cvc5_mapa/fol_0000109.smt2,sat,0.018886089,benchmarks/bapa/arith/cvc5_mapa/fol_0000109.smt2,sat,0.018476725,bapa/arith/fol_0000109.smt2,sat,0.536567211,bapa/arith/fol_0000109.smt2,sat,0.26975131
bapa/arith/fol_0000110.smt2,unsat,3.921538591,benchmarks/bapa/arith/cvc5_mapa/fol_0000110.smt2,unsat,0.037363768,benchmarks/bapa/arith/cvc5_mapa/fol_0000110.smt2,unsat,0.032397032,bapa/arith/fol_0000110.smt2,unsat,0.246403694,bapa/arith/fol_0000110.smt2,unsat,0.367555618
bapa/arith/fol_0000111.smt2,unsat,0.159286737,benchmarks/bapa/arith/cvc5_mapa/fol_0000111.smt2,unsat,0.011721611,benchmarks/bapa/arith/cvc5_mapa/fol_0000111.smt2,unsat,0.01184392,bapa/arith/fol_0000111.smt2,unsat,0.176566839,bapa/arith/fol_0000111.smt2,unsat,0.372775555
bapa/arith/fol_0000112.smt2,unsat,0.326863289,benchmarks/bapa/arith/cvc5_mapa/fol_0000112.smt2,unsat,0.036829948,benchmarks/bapa/arith/cvc5_mapa/fol_0000112.smt2,unsat,0.034514189,bapa/arith/fol_0000112.smt2,unsat,0.249300241,bapa/arith/fol_0000112.smt2,unsat,0.29082346
bapa/arith/fol_0000113.smt2,sat,0.308773518,benchmarks/bapa/arith/cvc5_mapa/fol_0000113.smt2,sat,0.013432503,benchmarks/bapa/arith/cvc5_mapa/fol_0000113.smt2,sat,0.012742758,bapa/arith/fol_0000113.smt2,sat,0.384971142,bapa/arith/fol_0000113.smt2,sat,0.225405216
bapa/arith/fol_0000114.smt2,unsat,0.156377792,benchmarks/bapa/arith/cvc5_mapa/fol_0000114.smt2,unsat,0.010916233,benchmarks/bapa/arith/cvc5_mapa/fol_0000114.smt2,unsat,0.010554552,bapa/arith/fol_0000114.smt2,unsat,0.17991972,bapa/arith/fol_0000114.smt2,unsat,0.379686832
bapa/arith/fol_0000115.smt2,unsat,0.149849892,benchmarks/bapa/arith/cvc5_mapa/fol_0000115.smt2,unsat,0.009613752,benchmarks/bapa/arith/cvc5_mapa/fol_0000115.smt2,unsat,0.010828257,bapa/arith/fol_0000115.smt2,unsat,0.172433138,bapa/arith/fol_0000115.smt2,unsat,0.363081694
bapa/arith/fol_0000116.smt2,unsat,0.156991482,benchmarks/bapa/arith/cvc5_mapa/fol_0000116.smt2,unsat,0.01166749,benchmarks/bapa/arith/cvc5_mapa/fol_0000116.smt2,unsat,0.011390924,bapa/arith/fol_0000116.smt2,unsat,0.182102919,bapa/arith/fol_0000116.smt2,unsat,0.373269081
bapa/arith/fol_0000117.smt2,sat,0.400486231,benchmarks/bapa/arith/cvc5_mapa/fol_0000117.smt2,sat,0.012051344,benchmarks/bapa/arith/cvc5_mapa/fol_0000117.smt2,sat,0.011631727,bapa/arith/fol_0000117.smt2,sat,0.3779037,bapa/arith/fol_0000117.smt2,sat,0.271892786
bapa/arith/fol_0000118.smt2,sat,0.217529535,benchmarks/bapa/arith/cvc5_mapa/fol_0000118.smt2,sat,0.013709307,benchmarks/bapa/arith/cvc5_mapa/fol_0000118.smt2,sat,0.013317108,bapa/arith/fol_0000118.smt2,sat,0.404802084,bapa/arith/fol_0000118.smt2,sat,0.26606822
bapa/arith/fol_0000119.smt2,unsat,0.267045975,benchmarks/bapa/arith/cvc5_mapa/fol_0000119.smt2,unsat,0.038934708,benchmarks/bapa/arith/cvc5_mapa/fol_0000119.smt2,unsat,0.032262325,bapa/arith/fol_0000119.smt2,unsat,0.24865675,bapa/arith/fol_0000119.smt2,unsat,0.285689116
bapa/arith/fol_0000120.smt2,unsat,0.146548271,benchmarks/bapa/arith/cvc5_mapa/fol_0000120.smt2,unsat,0.011002541,benchmarks/bapa/arith/cvc5_mapa/fol_0000120.smt2,unsat,0.011390209,bapa/arith/fol_0000120.smt2,unsat,0.175627708,bapa/arith/fol_0000120.smt2,unsat,0.36043787
bapa/card/fol_0000001.smt2,sat,0.283255816,benchmarks/bapa/card/cvc5_mapa/fol_0000001.smt2,sat,0.010156393,benchmarks/bapa/card/cvc5_mapa/fol_0000001.smt2,sat,0.010887384,bapa/card/fol_0000001.smt2 ,sat,0.348142385,bapa/card/fol_0000001.smt2,sat,0.204532385
bapa/card/fol_0000002.smt2,sat,0.279324293,benchmarks/bapa/card/cvc5_mapa/fol_0000002.smt2,sat,0.010899782,benchmarks/bapa/card/cvc5_mapa/fol_0000002.smt2,sat,0.011507511,bapa/card/fol_0000002.smt2 ,sat,0.457710743,bapa/card/fol_0000002.smt2,sat,0.201753855
bapa/card/fol_0000003.smt2,sat,0.281014204,benchmarks/bapa/card/cvc5_mapa/fol_0000003.smt2,sat,0.011002541,benchmarks/bapa/card/cvc5_mapa/fol_0000003.smt2,sat,0.011501312,bapa/card/fol_0000003.smt2 ,sat,0.365167618,bapa/card/fol_0000003.smt2,sat,0.20152545
bapa/card/fol_0000004.smt2,sat,0.286376476,benchmarks/bapa/card/cvc5_mapa/fol_0000004.smt2,sat,0.013601303,benchmarks/bapa/card/cvc5_mapa/fol_0000004.smt2,sat,0.012800455,bapa/card/fol_0000004.smt2 ,sat,0.353904963,bapa/card/fol_0000004.smt2,sat,0.200748205
bapa/card/fol_0000005.smt2,sat,0.292086124,benchmarks/bapa/card/cvc5_mapa/fol_0000005.smt2,sat,0.010934114,benchmarks/bapa/card/cvc5_mapa/fol_0000005.smt2,sat,0.011601925,bapa/card/fol_0000005.smt2 ,sat,0.322183609,bapa/card/fol_0000005.smt2,sat,0.190559864
bapa/card/fol_0000006.smt2,sat,0.300486326,benchmarks/bapa/card/cvc5_mapa/fol_0000006.smt2,sat,0.013300657,benchmarks/bapa/card/cvc5_mapa/fol_0000006.smt2,sat,0.013864756,bapa/card/fol_0000006.smt2 ,sat,0.326276541,bapa/card/fol_0000006.smt2,sat,0.251196623
bapa/card/fol_0000007.smt2,sat,0.289987087,benchmarks/bapa/card/cvc5_mapa/fol_0000007.smt2,sat,0.011454821,benchmarks/bapa/card/cvc5_mapa/fol_0000007.smt2,sat,0.011633635,bapa/card/fol_0000007.smt2 ,sat,0.33063817,bapa/card/fol_0000007.smt2,sat,0.188243866
bapa/card/fol_0000008.smt2,sat,0.29144454,benchmarks/bapa/card/cvc5_mapa/fol_0000008.smt2,sat,0.011701822,benchmarks/bapa/card/cvc5_mapa/fol_0000008.smt2,sat,0.011387348,bapa/card/fol_0000008.smt2 ,sat,0.335817814,bapa/card/fol_0000008.smt2,sat,0.188765764
bapa/card/fol_0000009.smt2,sat,0.302447557,benchmarks/bapa/card/cvc5_mapa/fol_0000009.smt2,sat,0.011191845,benchmarks/bapa/card/cvc5_mapa/fol_0000009.smt2,sat,0.011176109,bapa/card/fol_0000009.smt2 ,sat,0.454400539,bapa/card/fol_0000009.smt2,sat,0.193143368
bapa/card/fol_0000010.smt2,sat,0.288416624,benchmarks/bapa/card/cvc5_mapa/fol_0000010.smt2,sat,0.011975288,benchmarks/bapa/card/cvc5_mapa/fol_0000010.smt2,sat,0.011764288,bapa/card/fol_0000010.smt2 ,sat,0.33360076,bapa/card/fol_0000010.smt2,sat,0.188557625
bapa/card/fol_0000011.smt2,sat,0.319440126,benchmarks/bapa/card/cvc5_mapa/fol_0000011.smt2,sat,0.012178898,benchmarks/bapa/card/cvc5_mapa/fol_0000011.smt2,sat,0.010846376,bapa/card/fol_0000011.smt2 ,sat,0.425668955,bapa/card/fol_0000011.smt2,sat,0.244504929
bapa/card/fol_0000012.smt2,sat,0.297825336,benchmarks/bapa/card/cvc5_mapa/fol_0000012.smt2,sat,0.010549068,benchmarks/bapa/card/cvc5_mapa/fol_0000012.smt2,sat,0.010439873,bapa/card/fol_0000012.smt2 ,sat,0.331411123,bapa/card/fol_0000012.smt2,sat,0.188744545
bapa/card/fol_0000013.smt2,sat,0.29280591,benchmarks/bapa/card/cvc5_mapa/fol_0000013.smt2,sat,0.012705803,benchmarks/bapa/card/cvc5_mapa/fol_0000013.smt2,sat,0.012650013,bapa/card/fol_0000013.smt2 ,sat,0.346456289,bapa/card/fol_0000013.smt2,sat,0.19443965
bapa/card/fol_0000014.smt2,sat,0.303855181,benchmarks/bapa/card/cvc5_mapa/fol_0000014.smt2,sat,0.012147188,benchmarks/bapa/card/cvc5_mapa/fol_0000014.smt2,sat,0.01252079,bapa/card/fol_0000014.smt2 ,sat,0.361204147,bapa/card/fol_0000014.smt2,sat,0.193449497
bapa/card/fol_0000015.smt2,sat,0.297189951,benchmarks/bapa/card/cvc5_mapa/fol_0000015.smt2,sat,0.011735439,benchmarks/bapa/card/cvc5_mapa/fol_0000015.smt2,sat,0.011701107,bapa/card/fol_0000015.smt2 ,sat,0.470697165,bapa/card/fol_0000015.smt2,sat,0.194524288
bapa/card/fol_0000016.smt2,sat,0.300237417,benchmarks/bapa/card/cvc5_mapa/fol_0000016.smt2,sat,0.011040688,benchmarks/bapa/card/cvc5_mapa/fol_0000016.smt2,sat,0.011887789,bapa/card/fol_0000016.smt2 ,sat,0.371356249,bapa/card/fol_0000016.smt2,sat,0.186936617
bapa/card/fol_0000017.smt2,sat,0.296292782,benchmarks/bapa/card/cvc5_mapa/fol_0000017.smt2,sat,0.012178659,benchmarks/bapa/card/cvc5_mapa/fol_0000017.smt2,sat,0.012828588,bapa/card/fol_0000017.smt2 ,sat,0.470745564,bapa/card/fol_0000017.smt2,sat,0.194772482
bapa/card/fol_0000018.smt2,sat,0.297888517,benchmarks/bapa/card/cvc5_mapa/fol_0000018.smt2,sat,0.011727095,benchmarks/bapa/card/cvc5_mapa/fol_0000018.smt2,sat,0.012096643,bapa/card/fol_0000018.smt2 ,sat,0.357661009,bapa/card/fol_0000018.smt2,sat,0.199263334
bapa/card/fol_0000019.smt2,sat,0.319734812,benchmarks/bapa/card/cvc5_mapa/fol_0000019.smt2,sat,0.01480484,benchmarks/bapa/card/cvc5_mapa/fol_0000019.smt2,sat,0.014556885,bapa/card/fol_0000019.smt2 ,sat,0.497979879,bapa/card/fol_0000019.smt2,sat,0.216842651
bapa/card/fol_0000020.smt2,sat,0.312626123,benchmarks/bapa/card/cvc5_mapa/fol_0000020.smt2,sat,0.011669159,benchmarks/bapa/card/cvc5_mapa/fol_0000020.smt2,sat,0.011825323,bapa/card/fol_0000020.smt2 ,sat,0.363837242,bapa/card/fol_0000020.smt2,sat,0.216771364
bapa/card/fol_0000021.smt2,unsat,0.160765409,benchmarks/bapa/card/cvc5_mapa/fol_0000021.smt2,unsat,0.011119604,benchmarks/bapa/card/cvc5_mapa/fol_0000021.smt2,unsat,0.011360884,bapa/card/fol_0000021.smt2 ,unsat,0.17556572,bapa/card/fol_0000021.smt2,unsat,0.362556696
bapa/card/fol_0000022.smt2,sat,0.298527241,benchmarks/bapa/card/cvc5_mapa/fol_0000022.smt2,sat,0.012513638,benchmarks/bapa/card/cvc5_mapa/fol_0000022.smt2,sat,0.011876822,bapa/card/fol_0000022.smt2 ,sat,0.481466532,bapa/card/fol_0000022.smt2,sat,0.268477678
bapa/card/fol_0000023.smt2,unsat,0.159338474,benchmarks/bapa/card/cvc5_mapa/fol_0000023.smt2,unsat,0.011002302,benchmarks/bapa/card/cvc5_mapa/fol_0000023.smt2,unsat,0.01009059,bapa/card/fol_0000023.smt2 ,unsat,0.17628336,bapa/card/fol_0000023.smt2,unsat,0.371439695
bapa/card/fol_0000024.smt2,sat,0.320631981,benchmarks/bapa/card/cvc5_mapa/fol_0000024.smt2,sat,0.017384052,benchmarks/bapa/card/cvc5_mapa/fol_0000024.smt2,sat,0.017491341,bapa/card/fol_0000024.smt2 ,timeout,103.0688267,bapa/card/fol_0000024.smt2,sat,0.221421957
bapa/card/fol_0000025.smt2,sat,0.291079521,benchmarks/bapa/card/cvc5_mapa/fol_0000025.smt2,sat,0.010532379,benchmarks/bapa/card/cvc5_mapa/fol_0000025.smt2,sat,0.011823893,bapa/card/fol_0000025.smt2 ,sat,0.328233004,bapa/card/fol_0000025.smt2,sat,0.209499598
bapa/card/fol_0000026.smt2,sat,0.416231155,benchmarks/bapa/card/cvc5_mapa/fol_0000026.smt2,sat,0.012239695,benchmarks/bapa/card/cvc5_mapa/fol_0000026.smt2,sat,0.011840105,bapa/card/fol_0000026.smt2 ,sat,0.433926344,bapa/card/fol_0000026.smt2,sat,0.205508232
bapa/card/fol_0000027.smt2,sat,0.295929909,benchmarks/bapa/card/cvc5_mapa/fol_0000027.smt2,sat,0.011935472,benchmarks/bapa/card/cvc5_mapa/fol_0000027.smt2,sat,0.010711908,bapa/card/fol_0000027.smt2 ,sat,0.353523493,bapa/card/fol_0000027.smt2,sat,0.207801104
bapa/card/fol_0000028.smt2,unsat,0.45016551,benchmarks/bapa/card/cvc5_mapa/fol_0000028.smt2,unsat,0.037148237,benchmarks/bapa/card/cvc5_mapa/fol_0000028.smt2,unsat,0.031548023,bapa/card/fol_0000028.smt2 ,unsat,0.229395866,bapa/card/fol_0000028.smt2,unsat,0.354738235
bapa/card/fol_0000029.smt2,sat,0.226243973,benchmarks/bapa/card/cvc5_mapa/fol_0000029.smt2,sat,0.018197775,benchmarks/bapa/card/cvc5_mapa/fol_0000029.smt2,sat,0.018594265,bapa/card/fol_0000029.smt2 ,sat,0.395368814,bapa/card/fol_0000029.smt2,sat,0.261576414
bapa/card/fol_0000030.smt2,unsat,0.152578354,benchmarks/bapa/card/cvc5_mapa/fol_0000030.smt2,unsat,0.010984182,benchmarks/bapa/card/cvc5_mapa/fol_0000030.smt2,unsat,0.009819031,bapa/card/fol_0000030.smt2 ,unsat,0.168560266,bapa/card/fol_0000030.smt2,unsat,0.354427576
bapa/card/fol_0000031.smt2,sat,0.317049265,benchmarks/bapa/card/cvc5_mapa/fol_0000031.smt2,sat,0.011347055,benchmarks/bapa/card/cvc5_mapa/fol_0000031.smt2,sat,0.012195349,bapa/card/fol_0000031.smt2 ,sat,0.352802992,bapa/card/fol_0000031.smt2,sat,0.223647118
bapa/card/fol_0000032.smt2,unsat,0.155900955,benchmarks/bapa/card/cvc5_mapa/fol_0000032.smt2,unsat,0.009578705,benchmarks/bapa/card/cvc5_mapa/fol_0000032.smt2,unsat,0.009335518,bapa/card/fol_0000032.smt2 ,unsat,0.16859293,bapa/card/fol_0000032.smt2,unsat,0.358333111
bapa/card/fol_0000033.smt2,sat,0.32063365,benchmarks/bapa/card/cvc5_mapa/fol_0000033.smt2,sat,0.01284337,benchmarks/bapa/card/cvc5_mapa/fol_0000033.smt2,sat,0.013145924,bapa/card/fol_0000033.smt2 ,sat,0.353658676,bapa/card/fol_0000033.smt2,sat,0.211538315
bapa/card/fol_0000034.smt2,unsat,0.154262304,benchmarks/bapa/card/cvc5_mapa/fol_0000034.smt2,unsat,0.011600971,benchmarks/bapa/card/cvc5_mapa/fol_0000034.smt2,unsat,0.010293245,bapa/card/fol_0000034.smt2 ,unsat,0.17126441,bapa/card/fol_0000034.smt2,unsat,0.367133379
bapa/card/fol_0000035.smt2,sat,0.316426516,benchmarks/bapa/card/cvc5_mapa/fol_0000035.smt2,sat,0.013266802,benchmarks/bapa/card/cvc5_mapa/fol_0000035.smt2,sat,0.011770725,bapa/card/fol_0000035.smt2 ,sat,1.566426754,bapa/card/fol_0000035.smt2,sat,0.227787495
bapa/card/fol_0000036.smt2,sat,0.283187628,benchmarks/bapa/card/cvc5_mapa/fol_0000036.smt2,sat,0.011133671,benchmarks/bapa/card/cvc5_mapa/fol_0000036.smt2,sat,0.011783838,bapa/card/fol_0000036.smt2 ,sat,0.345349789,bapa/card/fol_0000036.smt2,sat,0.200876474
bapa/card/fol_0000037.smt2,sat,0.297120571,benchmarks/bapa/card/cvc5_mapa/fol_0000037.smt2,sat,0.012010336,benchmarks/bapa/card/cvc5_mapa/fol_0000037.smt2,sat,0.012081861,bapa/card/fol_0000037.smt2 ,sat,0.357153893,bapa/card/fol_0000037.smt2,sat,0.196832657
bapa/card/fol_0000038.smt2,unsat,0.157526255,benchmarks/bapa/card/cvc5_mapa/fol_0000038.smt2,unsat,0.010728359,benchmarks/bapa/card/cvc5_mapa/fol_0000038.smt2,unsat,0.01043725,bapa/card/fol_0000038.smt2 ,unsat,0.176616907,bapa/card/fol_0000038.smt2,unsat,0.336278677
bapa/card/fol_0000039.smt2,sat,0.294830084,benchmarks/bapa/card/cvc5_mapa/fol_0000039.smt2,sat,0.011332273,benchmarks/bapa/card/cvc5_mapa/fol_0000039.smt2,sat,0.011969805,bapa/card/fol_0000039.smt2 ,sat,0.345527172,bapa/card/fol_0000039.smt2,sat,0.203689575
bapa/card/fol_0000040.smt2,unsat,0.160120487,benchmarks/bapa/card/cvc5_mapa/fol_0000040.smt2,unsat,0.011488438,benchmarks/bapa/card/cvc5_mapa/fol_0000040.smt2,unsat,0.010922909,bapa/card/fol_0000040.smt2 ,unsat,0.170547009,bapa/card/fol_0000040.smt2,unsat,0.334513664
bapa/card/fol_0000041.smt2,sat,0.298484087,benchmarks/bapa/card/cvc5_mapa/fol_0000041.smt2,sat,0.012764454,benchmarks/bapa/card/cvc5_mapa/fol_0000041.smt2,sat,0.012274265,bapa/card/fol_0000041.smt2 ,sat,0.358799458,bapa/card/fol_0000041.smt2,sat,0.195292711
bapa/card/fol_0000042.smt2,sat,0.296357155,benchmarks/bapa/card/cvc5_mapa/fol_0000042.smt2,sat,0.0107131,benchmarks/bapa/card/cvc5_mapa/fol_0000042.smt2,sat,0.010287046,bapa/card/fol_0000042.smt2 ,sat,0.338605404,bapa/card/fol_0000042.smt2,sat,0.188025236
bapa/card/fol_0000043.smt2,sat,0.221686602,benchmarks/bapa/card/cvc5_mapa/fol_0000043.smt2,sat,0.012712002,benchmarks/bapa/card/cvc5_mapa/fol_0000043.smt2,sat,0.012970924,bapa/card/fol_0000043.smt2 ,sat,0.279938936,bapa/card/fol_0000043.smt2,sat,0.2354877
bapa/card/fol_0000044.smt2,sat,1.967040539,benchmarks/bapa/card/cvc5_mapa/fol_0000044.smt2,sat,0.012073755,benchmarks/bapa/card/cvc5_mapa/fol_0000044.smt2,sat,0.011295795,bapa/card/fol_0000044.smt2 ,sat,0.352156162,bapa/card/fol_0000044.smt2,sat,0.193188429
